258,4.06,3.02,8.158588,Standing
259,4.06,3.02,8.117727,Standing
260,4.1,3.02,8.158588,Standing
261,4.06,3.02,8.158588,Standing
262,4.1,3.02,8.076866,Standing
263,4.14,3.02,8.117727,Standing
264,4.1,3.02,8.117727,Standing
265,4.1,3.02,8.158588,Standing
266,4.06,2.98,8.158588,Standing
267,4.1,3.02,8.19945,Standing
268,4.1,3.02,8.158588,Standing
269,4.1,2.98,8.158588,Standing
270,4.06,3.02,8.158588,Standing
271,4.1,3.02,8.158588,Standing
272,4.14,3.02,8.117727,Standing
273,4.1,3.02,8.117727,Standing
274,4.1,3.06,8.117727,Standing
275,4.1,3.02,8.158588,Standing
276,4.1,3.02,8.076866,Standing
277,4.06,3.02,8.117727,Standing
278,4.06,3.02,8.158588,Standing
279,4.1,3.02,8.158588,Standing
280,4.1,2.98,8.076866,Standing
281,4.1,3.02,8.117727,Standing
282,4.1,3.06,8.117727,Standing
283,4.06,3.02,8.117727,Standing
284,4.1,3.02,8.158588,Standing
285,4.1,3.02,8.19945,Standing
286,4.06,3.02,8.158588,Standing
287,4.1,2.98,8.117727,Standing
288,4.1,3.02,8.158588,Standing
289,4.06,3.02,8.117727,Standing
290,4.14,3.02,8.117727,Standing
291,4.1,3.06,8.158588,Standing
292,4.1,3.02,8.19945,Standing
293,4.1,3.02,8.158588,Standing
294,4.1,2.98,8.158588,Standing
295,4.06,3.06,8.076866,Standing
296,4.02,3.02,8.158588,Standing
297,4.06,3.02,8.19945,Standing
298,4.1,2.98,8.19945,Standing
299,4.06,3.02,8.158588,Standing
300,4.1,3.02,8.240311,Standing
301,4.06,3.02,8.117727,Standing
302,4.06,3.02,8.19945,Standing
303,4.06,3.02,8.158588,Standing
304,4.02,3.02,8.19945,Standing
305,4.1,3.06,8.117727,Standing
306,4.1,3.02,8.158588,Standing
307,4.06,2.98,8.158588,Standing
308,4.06,3.02,8.117727,Standing
309,4.02,2.98,8.117727,Standing
310,4.02,3.02,8.281172,Standing
311,4.1,3.02,8.076866,Standing
312,4.1,3.06,8.158588,Standing
313,4.02,3.02,8.240311,Standing
314,4.1,3.02,8.076866,Standing
315,4.18,3.11,8.049625,Standing
316,4.18,3.02,8.076866,Standing
317,4.29,3.11,7.8861814,Standing
318,4.06,2.3,7.6954966,Standing
319,3.15,2.18,8.240311,Standing
320,1.76,2.56,9.425281,Standing
321,3.64,3.11,9.112013,Standing
322,5.75,4.1,8.049625,Standing
323,9.53,6.89,7.014479,Standing
324,8.73,6.85,4.8216033,Standing
325,3.76,2.72,2.4516625,Standing
326,6.66,0.08,7.504812,Standing
327,2.64,3.26,9.193735,Standing
328,3.15,3.53,7.6273947,Standing
329,2.11,1.38,7.8180795,Standing
330,2.98,2.72,9.234595,Standing
331,4.1,3.17,8.349273,Standing
332,4.29,3.6,7.5456724,Joggin
333,5.56,3.95,7.8589406,Joggin
334,5.05,3.95,7.5865335,Joggin
335,3.76,3.11,8.117727,Joggin
336,4.18,3.17,8.689782,Joggin
337,4.18,2.98,8.049625,Joggin
338,4.6,3.41,7.8861814,Joggin
339,4.4,2.91,7.8861814,Joggin
340,4.25,2.96,8.281172,Joggin
341,3.95,3.11,8.240311,Joggin
342,4.1,3.26,8.049625,Joggin
343,4.18,3.17,8.049625,Joggin
344,-7.63,12.15,7.3141265,Joggin
345,-9.77,12.37,-1.525479,Joggin
346,3.91,7.67,2.4925237,Joggin
347,-5.18,4.52,4.5219555,Joggin
348,-4.21,0.15,-0.8036005,Joggin
349,-5.71,6.89,-7.7363577,Joggin
350,7.67,19.57,-0.38136974,Joggin
351,-9.28,19.08,-0.7627395,Joggin
352,-10.27,16.51,12.258313,Joggin
353,2.91,6.85,1.5390993,Joggin
354,3.06,-6.09,-6.3607025,Joggin
355,-0.65,-6.05,-1.3756552,Joggin
356,-2.22,11.5,7.9679036,Joggin
357,-6.13,14.37,-4.2904096,Joggin
358,-5.43,5.75,0.84446156,Joggin
359,-7.01,17.88,4.7535014,Joggin
360,-8.77,9.34,5.597963,Joggin
361,-7.97,9.3,-2.9556155,Joggin
362,8.85,7.44,4.903325,Joggin
363,-7.12,2.03,2.0294318,Joggin
364,-2.45,0.31,-0.50395286,Joggin
365,-2.6,7.06,-6.238119,Joggin
366,3.02,19.53,-0.29964766,Joggin
367,-6.36,18.01,-1.8387469,Joggin
368,-11.45,18.62,12.4489975,Joggin
369,2.87,6.93,2.3018389,Joggin
370,1.33,-9.53,-6.4015636,Joggin
371,-0.34,-3.76,-2.6832085,Joggin
372,-7.82,16.04,10.337844,Joggin
373,1.46,11.75,-6.66035,Joggin
374,-10.84,8.31,-1.7570249,Joggin
375,-7.01,17.69,4.6036777,Joggin
376,-5.56,11.14,5.47538,Joggin
377,-9.43,9.96,-2.0294318,Joggin
378,8.69,8.24,6.4015636,Joggin
379,-8.81,1.61,0.9942854,Joggin
380,-1.46,-0.53,0.50395286,Joggin
381,-6.97,8.66,-7.164303,Joggin
382,5.43,19.08,-1.1168685,Joggin
383,-8.47,18.35,1.6480621,Joggin
384,-7.44,16.25,10.732834,Joggin
385,3.79,2.87,0.46309182,Joggin
386,-0.11,-9.23,-6.2108784,Joggin
387,1.76,-1.18,-0.46309182,Joggin
388,-4.52,14.21,7.6954966,Joggin
389,-3.11,12.83,-3.6774938,Joggin
390,-7.82,7.86,0.3405087,Joggin
391,-5.86,17.92,4.630918,Joggin
392,-9.85,10.95,3.759216,Joggin
393,-3.26,9.08,0,Joggin
394,4.86,7.27,7.082581,Joggin
395,-9.08,-0.95,-0.7218784,Joggin
396,1.18,1.46,-1.1441092,Joggin
397,-7.97,13.72,-3.486809,Joggin
398,5.22,19.08,-4.7943625,Joggin
399,-11.54,19.11,6.510526,Joggin
400,-5.94,13.25,10.147159,Joggin
401,4.52,4.67,1.4165162,Joggin
402,0.11,-9.96,-6.782933,Joggin
403,-1.23,0.27,0.7627395,Joggin
404,-6.21,9.66,6.4424243,Joggin
405,4.18,10.5,-2.4925237,Joggin
406,-8.96,8.2,-1.6480621,Joggin
407,-5.86,15.83,2.6832085,Joggin
408,-10.46,11.88,5.134871,Joggin
409,-4.71,10.84,-0.38136974,Joggin
410,5.41,7.31,5.175732,Joggin
411,-9.38,0.19,1.0760075,Joggin
412,-1.65,-1.14,-0.95342433,Joggin
413,-3.41,11.65,-6.4015636,Joggin
414,4.94,19.34,-2.3699405,Joggin
415,-10.84,19,2.2201166,Joggin
416,-6.93,16.59,11.223166,Joggin
417,4.33,5.79,0.88532263,Joggin
418,2.03,-8.5,-6.0201936,Joggin
419,-2.41,-4.86,-1.8387469,Joggin
420,-4.52,13.4,9.466142,Joggin
421,-1.04,10.23,-7.246025,Joggin
422,-7.4,7.01,-0.19068487,Joggin
423,-8.5,18.24,5.053149,Joggin
424,-8.16,10.53,5.6252036,Joggin
425,-8.12,10.57,0.38136974,Joggin
426,6.13,5.52,2.5606253,Joggin
427,-5.2,4.4,3.255263,Joggin
428,-4.56,-2.22,-0.08172209,Joggin
429,-0.5,0.5,-4.7535014,Joggin
430,-3.79,18.66,-0.040861044,Joggin
431,-1.31,19.08,-5.09401,Joggin
432,-11.54,19.57,7.8180795,Joggin
433,0.46,14.02,5.7886477,Joggin
434,2.34,-2.41,-3.214402,Joggin
435,-0.3,-8.01,-6.428804,Joggin
436,-3.11,4.9,4.7126403,Joggin
437,-2.6,4.9,-5.8158884,Joggin
438,-4.44,16.78,5.7477865,Joggin
439,-2.37,7.86,0.42223078,Joggin
440,-9.19,18.24,8.894087,Joggin
441,-8.92,11.11,-2.0294318,Joggin
442,4.18,6.05,5.5571017,Joggin
443,-6.13,-0.72,-2.07,Joggin
444,-5.05,-0.04,-2.96,Joggin
445,-16.02,0.04,-5.43,Joggin
446,-18.54,5.67,-5.24,Joggin
447,-7.97,7.82,-0.11,Joggin
448,-5.05,7.25,-0.5,Joggin
449,-3.06,2.64,-5.13,Joggin
450,-4.44,5.37,10.61,Joggin
451,-9.08,3.3,6.24,Joggin
452,-4.52,1.8,-2.75,Joggin
453,-5.6,2.98,-4.21,Joggin
454,-19.61,5.48,-18.77,Joggin
455,-0.3138128,8.659272,4.3541527,Sitting
456,-0.3138128,8.659272,4.3541527,Sitting
457,-0.3138128,8.659272,4.3541527,Sitting
458,-0.3138128,8.659272,4.3541527,Sitting
459,-0.3138128,8.659272,4.3541527,Sitting
460,-0.3138128,8.659272,4.3541527,Sitting
461,-0.3138128,8.659272,4.3541527,Sitting
462,-0.3138128,8.659272,4.3541527,Sitting
463,-0.3138128,8.659272,4.3541527,Sitting
464,-0.3138128,8.659272,4.3541527,Sitting
465,-0.3138128,8.659272,4.3541527,Sitting
466,-0.3138128,8.659272,4.3541527,Sitting
467,-0.3138128,8.659272,4.3541527,Sitting
468,-0.3138128,8.659272,4.3541527,Sitting
469,-0.3138128,8.659272,4.3541527,Sitting
470,-0.3138128,8.659272,4.3541527,Sitting
471,-0.3138128,8.659272,4.3541527,Sitting
472,-0.3138128,8.659272,4.3541527,Sitting
473,-0.3138128,8.659272,4.3541527,Sitting
474,-0.3138128,8.659272,4.3541527,Sitting
475,-0.3138128,8.659272,4.3541527,Sitting
476,-0.3138128,8.659272,4.3541527,Sitting
477,-0.3138128,8.659272,4.3541527,Sitting
478,-0.3138128,8.659272,4.3541527,Sitting
479,-0.3138128,8.659272,4.3541527,Sitting
480,-0.3138128,8.659272,4.3541527,Sitting
481,-0.3138128,8.659272,4.3541527,Sitting
482,-0.3138128,8.659272,4.3541527,Sitting
483,-0.3138128,8.659272,4.3541527,Sitting
484,-0.3138128,8.659272,4.3541527,Sitting
485,-0.3138128,8.659272,4.3541527,Sitting
486,-0.3138128,8.659272,4.3541527,Sitting
487,-0.3138128,8.659272,4.3541527,Sitting
488,-0.3138128,8.659272,4.3541527,Sitting
489,-0.3138128,8.659272,4.3541527,Sitting
490,-0.3138128,8.659272,4.3541527,Sitting
491,-0.3138128,8.659272,4.3541527,Sitting
492,-0.3138128,8.659272,4.3541527,Sitting
493,-0.3138128,8.659272,4.3541527,Sitting
494,-0.3138128,8.659272,4.3541527,Sitting
495,-0.3138128,8.659272,4.3541527,Sitting
496,-0.3138128,8.659272,4.3541527,Sitting
497,-0.3138128,8.659272,4.3541527,Sitting
498,-0.3138128,8.659272,4.3541527,Sitting
499,-0.3138128,8.659272,4.3541527,Sitting
500,-0.3138128,8.659272,4.3541527,Sitting
501,-0.3138128,8.659272,4.3541527,Sitting
502,-0.3138128,8.659272,4.3541527,Sitting
503,-0.3138128,8.659272,4.3541527,Sitting
504,-0.3138128,8.659272,4.3541527,Sitting
505,-0.3138128,8.659272,4.3541527,Sitting
506,-0.3138128,8.659272,4.3541527,Sitting
507,-0.3138128,8.659272,4.3541527,Sitting
508,-0.3138128,8.659272,4.3541527,Sitting
509,-0.3138128,8.659272,4.3541527,Sitting
510,-0.3138128,8.659272,4.3541527,Sitting
511,-0.3138128,8.659272,4.3541527,Sitting
512,-0.3138128,8.659272,4.3541527,Sitting
513,-0.3138128,8.659272,4.3541527,Sitting
514,-0.3138128,8.659272,4.3541527,Sitting
515,-0.3138128,8.659272,4.3541527,Sitting
516,-0.3138128,8.659272,4.3541527,Sitting
517,-0.3138128,8.659272,4.3541527,Sitting
518,-0.3138128,8.659272,4.3541527,Sitting
519,-0.3138128,8.659272,4.3541527,Sitting
520,-0.3138128,8.659272,4.3541527,Sitting
521,-0.3138128,8.659272,4.3541527,Sitting
522,-0.3138128,8.659272,4.3541527,Sitting
523,-0.3138128,8.659272,4.3541527,Sitting
524,-0.3138128,8.659272,4.3541527,Sitting
525,-0.3138128,8.659272,4.3541527,Sitting
526,-0.3138128,8.659272,4.3541527,Sitting
527,-0.3138128,8.659272,4.3541527,Sitting
528,-0.3138128,8.659272,4.3541527,Sitting
529,-0.3138128,8.659272,4.3541527,Sitting
530,-0.3138128,8.659272,4.3541527,Sitting
531,-0.3138128,8.659272,4.3541527,Sitting
532,-0.3138128,8.659272,4.3541527,Sitting
533,-0.3138128,8.659272,4.3541527,Sitting
534,-0.3138128,8.659272,4.3541527,Sitting
535,-0.3138128,8.659272,4.3541527,Sitting
536,-0.3138128,8.659272,4.3541527,Sitting
537,-0.3138128,8.659272,4.3541527,Sitting
538,-0.3138128,8.659272,4.3541527,Sitting
539,-0.3138128,8.659272,4.3541527,Sitting
540,-0.3138128,8.659272,4.3541527,Sitting
541,-0.3138128,8.659272,4.3541527,Sitting
542,-0.3138128,8.659272,4.3541527,Sitting
543,-0.3138128,8.659272,4.3541527,Sitting
544,-0.3138128,8.659272,4.3541527,Sitting
545,-0.3138128,8.659272,4.3541527,Sitting
546,-0.3138128,8.659272,4.3541527,Sitting
547,-0.3138128,8.659272,4.3541527,Sitting
548,-0.3138128,8.659272,4.3541527,Sitting
549,-0.3138128,8.659272,4.3541527,Sitting
550,-0.3138128,8.659272,4.3541527,Sitting
551,-0.3138128,8.659272,4.3541527,Sitting
552,-0.3138128,8.659272,4.3541527,Sitting
553,-0.3138128,8.659272,4.3541527,Sitting
554,-0.3138128,8.659272,4.3541527,Sitting
555,-0.3138128,8.659272,4.3541527,Sitting
556,-0.3138128,8.659272,4.3541527,Sitting
557,-0.3138128,8.659272,4.3541527,Sitting
558,-0.3138128,8.659272,4.3541527,Sitting
559,-0.3138128,8.659272,4.3541527,Sitting
560,-0.3138128,8.659272,4.3541527,Sitting
561,-0.3138128,8.659272,4.3541527,Sitting
562,-0.3138128,8.659272,4.3541527,Sitting
563,-0.3138128,8.659272,4.3541527,Sitting
564,-0.3138128,8.659272,4.3541527,Sitting
565,-0.3138128,8.659272,4.3541527,Sitting
566,-0.3138128,8.659272,4.3541527,Sitting
567,-0.3138128,8.659272,4.3541527,Sitting
568,-0.3138128,8.659272,4.3541527,Sitting
569,-0.3138128,8.659272,4.3541527,Sitting
570,-0.3138128,8.659272,4.3541527,Sitting
571,-0.3138128,8.659272,4.3541527,Sitting
572,-0.3138128,8.659272,4.3541527,Sitting
573,0.46,7.74,4.75,Sitting
574,1.08,7.4,6.59,Sitting
575,0.89,8.31,6.21,Sitting
576,2.07,8.81,8.16,Sitting
577,2.79,9.43,9.92,Sitting
578,3.02,8.01,9.81,Sitting
579,2.56,5.37,10.5,Sitting
580,0.34,2.87,9.92,Sitting
581,-1.33,1.23,10.12,Sitting
582,-1.27,2.03,10.19,Sitting
583,-1.53,3.11,10,Sitting
584,-1.57,3.83,9.72,Sitting
585,-1.18,3.79,9.3,Sitting
586,-0.72,3.91,9.53,Sitting
587,-0.11,3.83,9.3,Sitting
588,-0.08,3.64,9.34,Sitting
589,-0.23,3.41,9.53,Sitting
590,-0.46,3.38,9.62,Sitting
591,-0.5,3.26,9.62,Sitting
592,-0.46,3.21,9.53,Sitting
593,-0.46,3.45,9.51,Sitting
594,-0.23,3.79,9.47,Sitting
595,-0.23,4.14,9.19,Sitting
596,-0.04,4.4,8.92,Sitting
597,-0.08,4.33,9.04,Sitting
598,0,4.14,9.19,Sitting
599,-0.04,4.02,9.23,Sitting
600,-0.15,3.91,9.34,Sitting
601,-0.3,3.91,9.43,Sitting
602,-0.34,3.76,9.47,Sitting
603,-0.34,3.76,9.34,Sitting
604,-0.38,3.64,9.47,Sitting
605,-0.3,3.68,9.47,Sitting
606,-0.27,3.53,9.47,Sitting
607,-0.27,3.57,9.43,Sitting
608,-0.34,3.6,9.51,Sitting
609,-0.27,3.6,9.47,Sitting
610,-0.34,3.57,9.47,Sitting
611,-0.3,3.57,9.43,Sitting
612,-0.34,3.53,9.47,Sitting
613,-0.23,3.64,9.47,Sitting
614,-0.23,3.64,9.43,Sitting
615,-0.3,3.72,9.43,Sitting
616,-0.27,3.79,9.47,Sitting
617,-0.34,3.72,9.43,Sitting
618,-0.27,3.72,9.47,Sitting
619,-0.27,3.68,9.47,Sitting
620,-0.19,3.68,9.43,Sitting
621,-0.15,3.72,9.38,Sitting
622,-0.19,3.91,9.34,Sitting
623,-0.23,3.91,9.3,Sitting
624,-0.15,3.83,9.34,Sitting
625,-0.19,3.76,9.47,Sitting
626,-0.27,3.83,9.38,Sitting
627,-0.23,3.87,9.38,Sitting
628,-0.27,3.87,9.38,Sitting
629,-0.15,3.95,9.34,Sitting
630,-0.15,3.95,9.28,Sitting
631,-0.11,3.95,9.34,Sitting
632,-0.08,3.95,9.28,Sitting
633,-0.08,4.02,9.23,Sitting
634,-0.08,3.99,9.28,Sitting
635,-0.08,3.91,9.28,Sitting
636,-0.15,3.91,9.28,Sitting
637,-0.11,3.99,9.28,Sitting
638,-0.15,3.95,9.3,Sitting
639,-14.29,7.82,-3.87,Joggin
640,-4.99,5.37,0,Joggin
641,-3.36,3.21,-2.18,Joggin
642,-4.1,0.46,-3.02,Joggin
643,-4.99,3.38,5.41,Joggin
644,-10,4.67,3.95,Joggin
645,-7.5,3.38,-1.33,Joggin
646,-18.58,4.29,-7.25,Joggin
647,-16.24,-3.34,-13.82,Joggin
648,-7.55,-2.64,4.21,Joggin
649,-7.93,0.93,2.45,Joggin
650,-6.17,0.34,-1.12,Joggin
651,-5.43,4.99,0.93,Joggin
652,-10.15,4.63,-0.99,Joggin
653,-8.01,2.87,-0.08,Joggin
654,-10.84,-0.04,-1.88,Joggin
655,-13.21,0.93,-9.38,Joggin
656,-10.08,4.14,-3.91,Joggin
657,-9.19,5.48,-0.72,Joggin
658,-7.21,4.4,-2.49,Joggin
659,-3.64,5.83,2.53,Joggin
660,-5.67,5.33,8.01,Joggin
661,-4.21,1.57,-0.99,Joggin
662,-9.43,2.26,-3.57,Joggin
663,-19.61,3.6,-18.5,Joggin
664,-11.8,1.69,-2.37,Joggin
665,-1.69,1.04,11.11,Joggin
666,-5.79,3.6,4.82,Joggin
667,-4.82,2.79,-2.96,Joggin
668,-6.85,2.83,-2.64,Joggin
669,-17.62,4.25,-3.06,Joggin
670,-16.24,5.86,-7.46,Stairs
671,-7.31,3.95,-2.34,Stairs
672,-6.24,3.68,-1.8,Stairs
673,-5.18,2.98,-0.61,Stairs
674,-3.95,1.65,2.96,Stairs
675,-3.36,3.17,4.71,Stairs
